Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Antigua and Barbuda,2020,May,NA,Min. of Tourism & Economic Development,Charles FERNANDEZ,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,May,NA,Min. of Works,Lennox WESTON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,May,NA,Attorney Gen.,Steadroy BENJAMIN,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,May,NA,Ambassador to the US,Ronald SANDERS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,May,NA,"Permanent Representative to the UN, New York",Walton Alfonso WEBSON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Argentina,2020,May,NA,Pres.,Alberto FERNANDEZ,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Vice Pres.,Cristina FERNANDEZ DE KIRCHNER,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Chief of Cabinet,Santiago CAFIERO,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,"Min. of Agriculture, Livestock, & Fishing",Luis BASTERRA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Culture,Tristan BAUER,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Defense,Agustin ROSSI,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Economy,Martin GUZMAN,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Education,Nicolas TROTTA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Environment & Sustainable Development,Juan CABANDIE,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Foreign Relations & Worship,Felipe SOLA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Health,Gines GONZALEZ GARCIA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of the Interior,Eduardo DE PEDRO,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Justice & Human Rights,Marcela LOSARDO,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Labor,Claudio MORONI,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Productive Development,Matias KULFAS,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Public Works & Infrastructure,Gabriel KATOPODIS,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Science & Technology,Roberto SALVAREZZA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Security,Sabina FREDERIC,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Social Development,Daniel ARROYO,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Territorial Development & Housing,Maria Eugenia BIELSA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Transportation,Mario MEONI,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Min. of Tourism & Sport,Matias LAMMENS,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,"Min. for Women, Gender, & Diversity",Elizabeth GOMEZ ALCORTA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,"Pres., Central Bank",Miguel Angel PESCE,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,Ambassador to the US,Fernando ORIS DE ROA,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Argentina,2020,May,NA,"Permanent Representative to the UN, New York",Martin GARCIA MORITAN,Titular,NA,May2020ChiefsDirectory.pdf,11-Dec-19,10/13/2021 3:35
Armenia,2020,May,NA,Pres.,Armen SARGSYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Prime Min.,Nikol PASHINYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Dep. Prime Min.,Tigran AVINYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Dep. Prime Min.,Mher GRIGORYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,President's Chief of Staff,Eduard AGHAJANYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Defense,Davit TONOYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Economy,Tigran KHACHATRYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,"Min. of Education, Science, Culture, & Sport",Arayik HARUTYUNYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Emergency Situations,Feliks TSOLAKYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Environment,Erik GRIGORYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Finance,Atom JANJUGHAZYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Foreign Affairs,Zohrab MNATSAKANYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Health,Arsen TOROSYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of High-Tech Industries,Hakob ARSHAKYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Justice,Rustam BADASYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Labor & Social Affairs,Zaruhi BATOYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Min. of Territorial Admin. & Infrastructure,Suren PAPIKYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,"Chmn., Central Bank of Armenia",Artur JAVADYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,Ambassador to the US,Varuzhan NERSESSYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Armenia,2020,May,NA,"Permanent Representative to the UN, New York",Mher MARGARYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Nov-19,10/13/2021 3:35
Aruba,2020,May,NA,Governor,Fredis REFUNJOL,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,Prime Min.,Michiel Godfried EMAN,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,Min. of Culture,Michelle HOOYBOER-WINKLAAR,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,Min. of Finance & Economic Affairs,Mike DE MEZA,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,Min. of Infrastructure,Benny SEVINGER,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,Min. of Justice & Education,Arthur DOWERS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,Min. of Public Health & Sport,Richard VISSER,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,"Min. of Tourism, Transportation, & Labor",Otmar ODUBER,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,Attorney Gen.,Taco STEIN,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Aruba,2020,May,NA,"Pres., Central Bank",J. R. SEMELEER,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Australia,2020,May,NA,Governor Gen.,"David John HURLEY, Gen (Ret.)",Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Prime Min.,Scott MORRISON,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Dep. Prime Min.,Michael MCCORMACK,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Aged Care & Senior Australians,Richard COLBECK,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Agriculture,David LITTLEPROUD,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Communications, Cyber Safety, & the Arts",Paul FLETCHER,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Defense,Linda REYNOLDS,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Defense Industry,Melissa PRICE,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Drought, Rural Finance, Natural Disaster, & Emergency Management",David LITTLEPROUD,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Education,Dan TEHAN,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Employment, Skills, & Small & Family Business",Michaelia CASH,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Energy & Emissions Reduction,Angus TAYLOR,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for the Environment,Sussan LEY,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Families & Social Services,Anne RUSTON,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Finance,Mathias Hubert Paul CORMANN,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Foreign Affairs,Marise PAYNE,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Govt. Services,Stuart ROBERT,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Health,Gregory Andrew HUNT,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Home Affairs,Peter Craig DUTTON,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Housing,Michael SUKKAR,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Immigration, Citizenship, Migrant Services, & Multicultural Affairs",David COLEMAN,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Indigenous Australians,Ken WYATT,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Industrial Relations,Christian PORTER,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Industry, Science, & Technology",Karen ANDREWS,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Infrastructure, Transport, & Regional Development",Michael MCCORMACK,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Intl. Development & the Pacific,Alex HAWKE,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for the National Disability Insurance Scheme,Stuart ROBERT,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Population, Cities, & Urban Infrastructure",Alan TUDGE,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Public Service,Scott MORRISON,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Regional Services, Decentralization, & Local Govt.",Mark COULTON,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Resources & Northern Australia,Keith PITT,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Min. for Trade, Tourism, & Investment",Simon BIRMINGHAM,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Veterans & Defense Personnel,Darren CHESTER,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Water Resources,Keith PITT,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Women,Marise PAYNE,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. for Youth & Sport,Richard COLBECK,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Min. Assisting the Prime Min. for the Public Service & Cabinet,Greg HUNT,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Treasurer,Josh FRYDENBERG,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Attorney Gen.,Christian PORTER,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Governor, Reserve Bank of Australia",Philip LOWE,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,Ambassador to the US,Arthur SINODINOS,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Australia,2020,May,NA,"Permanent Representative to the UN, New York",Mitchell Peter FIFIELD,Titular,NA,May2020ChiefsDirectory.pdf,6-Feb-20,10/13/2021 3:35
Austria,2020,May,NA,Pres.,Alexander VAN DER BELLEN,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Chancellor,Sebastian KURZ,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Vice Chancellor,Werner KOGLER,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Min. for Constitutional Affairs, Reforms, Deregulation, & Justice",Alma ZADIC,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Min. for Defense,Klaudia TANNER,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Min. for Digital and Economic Affairs,Margarete SCHRAMBOECK,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Min. for Education, Science, & Research",Heinz FASSMANN,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Min. for Europe, Integration, & Foreign Affairs",Alexander SCHALLENBERG,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Min. for Finance,Gernot BLUEMEL,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Min. for Interior,Karl NEHAMMER,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Min. for Labour, Social Affairs, Health, & Consumer Protection",Brigitte ZARFL,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Min. for Public Service & Sports,Eduard MUELLER,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Min. for Sustainability & Tourism,Maria PATEK,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Min. for Transport, Innovation, & Technology",Andreas REICHHARDT,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Min. Within the Chancellery for Families, Women, & Youth",Ines STILLING,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Min. Within the Chancellery for the EU, Arts, Culture, and Media",Alexander SCHALLENBERG,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Governor, Austrian National Bank",Ewald NOWOTNY,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,Ambassador to the US,Martin WEISS,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Austria,2020,May,NA,"Permanent Representative to the UN, New York",Jan KICKERT,Titular,NA,May2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35
Azerbaijan,2020,May,NA,Pres.,Ilham ALIYEV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,First Vice Pres.,Mehriban ALIYEVA,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Prime Min.,Ali ASADOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,First Dep. Prime Min.,Yaqub EYYUBOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Dep. Prime Min.,Ali AKHMEDOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Dep. Prime Min.,Shahin MUSTAFAYEV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Agriculture,Inam KARIMOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Culture & Tourism,Abulfaz GARAYEV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Defense,"Zakir HASANOV, Col. Gen.",Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Defense Industry,"Madat GULIYEV, Col. Gen.",Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Ecology & Natural Resources,Mukhtar BABAYEV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Economy,Mikayil JABBAROV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Education,Jeyhun BAYRAMOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Emergency Situations,Kamaladdin HEYDAROV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Energy,Parviz SHAHBAZOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Finance,Samir SHARIFOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Foreign Affairs,Elmar MAMMADYAROV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Health,Oqtay SHIRALIYEV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Internal Affairs,"Vilayat EYVAZOV, Lt. Gen.",Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Justice,Fikret MAMEDOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Labor & Social Protection of the Population,Sahil BABAYEV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Min. of Sports & Youth,Azad RAHIMOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,"Min. of Transport, Communications, & High Technologies",Ramin GULUZADE,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,"Chmn., National Bank",Elman RUSTAMOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,Ambassador to the US,Elin SULEYMANOV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
Azerbaijan,2020,May,NA,"Permanent Representative to the UN, New York",Yashar ALIYEV,Titular,NA,May2020ChiefsDirectory.pdf,31-Oct-19,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Prime Min.,Hubert MINNIS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Dep. Prime Min.,Peter TURNQUEST,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Agriculture & Marine Resources,Renward WELLS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Education,Jeffrey LLOYD,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of the Environment & Housing,Romauld FERREIRA,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Finance,Peter TURNQUEST,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,"Min. of Financial Services, Investments, Trade, & Immigration",Brent SYMONETTE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Foreign Affairs,Darren HENFIELD,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Health,Duane SANDS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Labor,Dion FOULKES,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of National Security,Marvin DAMES,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Public Service & National Insurance,Brensil ROLLE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Social Services & Urban Development,Lanisha ROLLE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,"Min. of Tourism, Aviation, & Bahamasair",Dionisio D'AGUILAR,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Transport & Local Govt.,Frankie CAMPBELL,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of Works,Desmond BANNISTER,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,"Min. of Youth, Sports, & Culture",Michael PINTARD,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Min. of State for Grand Bahama,James Kwasi THOMPSON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,"Min. of State for Legal Affairs, Office of the Attorney General",Elsworth JOHNSON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,"Governor, Central Bank",Wendy CRAIGG,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,Ambassador to the US,Sidney Stanley COLLIE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
"Bahamas, The",2020,May,NA,"Permanent Representative to the UN, New York",Sheila CAREY,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Bahrain,2020,May,NA,King,HAMAD bin Isa Al Khalifa,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Bahrain,2020,May,NA,Prime Min.,KHALIFA bin Salman Al Khalifa,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Bahrain,2020,May,NA,First Dep. Prime Min.,SALMAN bin Hamad Al Khalifa,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Bahrain,2020,May,NA,Dep. Prime Min.,ALI bin Khalifa bin Salman Al Khalifa,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
